id,source_paper,question_text,options,subject,chapter,difficulty,type
JEE_Main_2012_Offline_66,JEE_Main_2012_Offline.pdf,"Let x₁, x₂,......,xₙ be n observations, and let x̄ be their arithmetic mean and σ² be their variance. Statement 1: Variance of 2x₁, 2x₂,......,2xₙ is 4σ². Statement 2: Arithmetic mean of 2x₁, 2x₂,.....,2xₙ is 2x̄.","['(a) Statement 1 is false, statement 2 is true', '(b) Statement 1 is true, statement 2 is true; statement 2 is a correct explanation for statement 1', '(c) Statement 1 is true, statement 2 is true; statement 2 is not a correct explanation for statement 1', '(d) Statement 1 is true, statement 2 is false']",,,,
JEE_Main_2012_Offline_67,JEE_Main_2012_Offline.pdf,"Let A = [[1, 0, 0], [2, 1, 0], [3, 2, 1]]. If u₁ and u₂ are column matrices such that Au₁ = [[0], [0], [0]] and Au₂ = [[1], [0], [0]], then u₁ + u₂ is equal to","['(a) [[-1], [1], [0]]', '(b) [[1], [0], [0]]', '(c) [[1], [-1], [0]]', '(d) [[1], [0], [-1]]']",,,,
JEE_Main_2012_Offline_68,JEE_Main_2012_Offline.pdf,"Consider the function f(x) = |x − 2| + |x − 5|, x ∈ R. Statement 1: f′(4) = 0 Statement 2: f is continuous in [2, 5], differentiable in (2, 5) and f(2) = f(5).","['(a) Statement 1 is false, statement 2 is true', '(b) Statement 1 is true, statement 2 is true; statement 2 is a correct explanation for statement 1', '(c) Statement 1 is true, statement 2 is true; statement 2 is not a correct explanation for statement 1', '(d) Statement 1 is true, statement 2 is false']",,,,
JEE_Main_2012_Offline_69,JEE_Main_2012_Offline.pdf,"A spherical balloon is filled with 4500π cubic meters of helium gas. If a leak in the balloon causes the gas to escape at the rate of 72π cubic meters per minute, then the rate (in meters per minute) at which the radius of the balloon decreases 49 minutes after the leakage began is","['(a) 2/49', '(b) 2/7', '(c) 7/2', '(d) 2/7']",,,,
JEE_Main_2012_Offline_70,JEE_Main_2012_Offline.pdf,"If the integral ∫ tan x dx = 2x + a ln|sin x − 2cos x| + k, then a is equal to","['(a) -1', '(b) -2', '(c) 1', '(d) 2']",,,,
JEE_Main_2012_Offline_71,JEE_Main_2012_Offline.pdf,"If g(x) = ∫₀ˣ cos 4t dt, then g(x + π) equals","['(a) g(x)', '(b) g(x) + g(π)', '(c) g(x) − g(π)', '(d) None of these']",,,,
JEE_Main_2012_Offline_72,JEE_Main_2012_Offline.pdf,"The area bounded between the parabolas x² = 4y and x² = 16y, and the straight line y = 2 is","['(a) 20√2', '(b) 10√2', '(c) 20/3√2', '(d) 10/3√2']",,,,
JEE_Main_2013_23_Apr_Online_1,JEE_Main_2013_23_Apr_Online.pdf,"If the time period ¢ of the oscillation of a drop of liquid of density d, radius r, vibrating under surface tension s is given by the formula t = V r?8s°d*/?. It is observed that the time period is directly proportional to Jt. The value of b should therefore be :","['(a) 1', '(b) √3', '(c) 5', '(d) 5/2']",,,,
JEE_Main_2013_23_Apr_Online_2,JEE_Main_2013_23_Apr_Online.pdf,A 70 kg man leaps vertically into the air from a crouching position. To take the leap the man pushes the ground with a constant force F' to raise himself. The center of gravity rises by 0.5 m before he leaps. After the leap the c.g. rises by another 1 m. The maximum power delivered by the muscles is : (Take g = 10 ms⁻²),"['(a) 6.26 x 10⁵ Watts at the start', '(b) 6.26 x 10⁵ Watts at take off', '(c) 6.26 x 10⁴ Watts at the start', '(d) 6.26 x 10⁴ Watts at take off']",,,,
JEE_Main_2013_23_Apr_Online_3,JEE_Main_2013_23_Apr_Online.pdf,"A boy of mass 20 kg is standing on a 80 kg free to move long cart. There is negligible friction between cart and ground. Initially, the boy is standing 25 m from a wall. If he walks 10 m on the cart towards the wall, then the final distance of the boy from the wall will be","['(a) 15m', '(b) 12.5 m', '(c) 15.5 m', '(d) 17m']",,,,
JEE_Main_2013_23_Apr_Online_4,JEE_Main_2013_23_Apr_Online.pdf,A projectile of mass M is fired so that the horizontal range is 4 km. At the highest point the projectile explodes in two parts of masses M/4 and 3M/4 respectively and the heavier part starts falling down vertically with zero initial speed. The horizontal range (distance from point of firing) of the lighter part is :,"['(a) 16 km', '(b) 1km', '(c) 10 km', '(d) 2km']",,,,
JEE_Main_2013_23_Apr_Online_5,JEE_Main_2013_23_Apr_Online.pdf,"A particle of mass 2 kg is moving such that at time t, its position, in meter, is given by F(t) = 5î — 2t²ĵ. The angular momentum of the particle at t = 2s about the origin in kgm²s⁻¹ is :","['(a) —80k̂', '(b) (10î — 16ĵ)', '(c) —40k̂', '(d) 40k̂']",,,,
JEE_Main_2013_23_Apr_Online_6,JEE_Main_2013_23_Apr_Online.pdf,"A body of mass 'm' is tied to one end of a spring and whirled round in a horizontal plane with a constant angular velocity. The elongation in the spring is 1 cm. If the angular velocity is doubled, the elongation in the spring is 5 cm. The original length of the spring is :","['(a) 15 cm', '(b) 12 cm', '(c) 16 cm', '(d) 10 cm']",,,,
JEE_Main_2013_23_Apr_Online_7,JEE_Main_2013_23_Apr_Online.pdf,"A copper wire of length 1.0 m and a steel wire of length 0.5 m having equal cross-sectional areas are joined end to end. The composite wire is stretched by a certain load which stretches the copper wire by 1 mm. If the Young's modulii of copper and steel are respectively 1.0 x 10¹¹ Nm⁻² and 2.0 x 10¹¹Nm⁻², the total extension of the composite wire is :","['(a) 1.75 mm', '(b) 2.0 mm', '(c) 1.50 mm', '(d) 1.25 mm']",,,,
JEE_Main_2013_23_Apr_Online_8,JEE_Main_2013_23_Apr_Online.pdf,"Wax is coated on the inner wall of a capillary tube and the tube is then dipped in water. Then, compared to the unwaxed capillary, the angle of contact θ and the height h upto which water rises change. These changes are :","['(a) θ increases and h also increases', '(b) θ decreases and h also decreases', '(c) θ increases and h decreases', '(d) θ decreases and h increases']",,,,
JEE_Main_2013_23_Apr_Online_9,JEE_Main_2013_23_Apr_Online.pdf,"A thin tube sealed at both ends is 100 cm long. It lies horizontally, the middle 20 cm containing mercury and two equal ends containing air at standard atmospheric pressure. If the tube is now turned to a vertical position, by what amount will the mercury be displaced ? (Given : cross-section of the tube can be assumed to be uniform)","['(a) 2.95 cm', '(b) 5.18 cm', '(c) 8.65 cm', '(d) 0.0 cm']",,,,
JEE_Main_2013_23_Apr_Online_10,JEE_Main_2013_23_Apr_Online.pdf,The ratio of the coefficient of volume expansion of a glass container to that of a viscous liquid kept inside the container is 1 : 4. What fraction of the inner volume of the container should the liquid occupy so that the volume of the remaining vacant space will be same at all temperatures ?,"['(a) 2:5', '(b) 1:4', '(c) 1:64', '(d) 1:8']",,,,
JEE_Main_2013_23_Apr_Online_11,JEE_Main_2013_23_Apr_Online.pdf,"500 g of water and 100 g of ice at 0°C are in a calorimeter whose water equivalent is 40 g. 10 g of steam at 100°C is added to it. Then water in the calorimeter is : (Latent heat of ice = 80cal/g, Latent heat of steam = 540cal/g )","['(a) 580g', '(b) 590g', '(c) 600 g', '(d) 610g']",,,,
JEE_Main_2013_23_Apr_Online_12,JEE_Main_2013_23_Apr_Online.pdf,"This question has Statement-1 and Statement-2. Of the four choices given after the Statements, choose the one that best describes the two Statements. Statement 1: The internal energy of a perfect gas is entirely kinetic and depends only on absolute temperature of the gas and not on its pressure or volume. Statement 2: A perfect gas is heated keeping pressure constant and later at constant volume. For the same amount of heat the temperature of the gas at constant pressure is lower than that at constant volume.","['(a) Statement-1 is true, Statement- 2 is true and Statement —2 is the correct explanation of Statement-1.', '(b) Statement-1 is true, Statement-2 is false.', '(c) Statement-1 is true, Statement-2 is true but Statement-2 is not the correct explanation of Statement-1.', '(d) Statement-1 is false, Statement-2 is true.']",,,,
JEE_Main_2013_23_Apr_Online_13,JEE_Main_2013_23_Apr_Online.pdf,Bob of a simple pendulum of length l is made of iron. The pendulum is oscillating over a horizontal coil carrying direct current. If the time period of the pendulum is T then :,"['(a) T < 2π√l/g and damping is smaller than in air alone.', '(b) T = 2π√l/g and damping is larger than in air alone.', '(c) T > 2π√l/g and damping is smaller than in air alone.', '(d) T < 2π√l/g and damping is larger than in air alone.']",,,,
JEE_Main_2013_23_Apr_Online_14,JEE_Main_2013_23_Apr_Online.pdf,A sonometer wire of length 114 cm is fixed at both the ends. Where should the two bridges be placed so as to divide the wire into three segments whose fundamental frequencies are in the ratio 1: 3:4?,"['(a) At 36 cm and 84 cm from one end', '(b) At 24 cm and 72 cm from one end', '(c) At 48 cm and 96 cm from one end', '(d) At 72 cm and 96 cm from one end']",,,,
JEE_Main_2013_23_Apr_Online_15,JEE_Main_2013_23_Apr_Online.pdf,"Consider a finite insulated, uncharged conductor placed near a finite positively charged conductor. The uncharged body must have a potential :","['(a) less than the charged conductor and more than at infinity.', '(b) more than the charged conductor and less than at infinity.', '(c) more than the charged conductor and more than at infinity.', '(d) less than the charged conductor and less than at infinity.']",,,,
JEE_Main_2013_23_Apr_Online_16,JEE_Main_2013_23_Apr_Online.pdf,A liquid drop having 6 excess electrons is kept stationary under a uniform electric field of 25.5 kVm⁻¹. The density of liquid is 1.26 x 10³ kg m⁻³. The radius of the drop is (neglect buoyancy).,"['(a) 4.3 x 10⁻⁷ m', '(b) 7.8 x 10⁻⁷ m', '(c) 0.078 x 10⁻⁷ m', '(d) 3.4 x 10⁻⁷m']",,,,
JEE_Main_2013_23_Apr_Online_17,JEE_Main_2013_23_Apr_Online.pdf,"A parallel plate capacitor of area 60 cm² and separation 3 mm is charged initially to 90 μC. If the medium between the plate gets slightly conducting and the plate loses the charge initially at the rate of 2.5 x 10⁻⁶ C/s, then what is the magnetic field between the plates ?","['(a) 25 x 10⁻⁹ T', '(b) 2.0 x 10⁻⁹ T', '(c) 1.63 x 10⁻⁹ T', '(d) Zero']",,,,
JEE_Main_2013_23_Apr_Online_18,JEE_Main_2013_23_Apr_Online.pdf,"Which of the four resistances P, Q, R and S generate the greatest amount of heat when a current flows from A to B? P 2Ω  Q 4Ω R 1Ω  S 2Ω","['(a) Q', '(b) S', '(c) P', '(d) R']",,,,
JEE_Main_2013_23_Apr_Online_19,JEE_Main_2013_23_Apr_Online.pdf,"A rectangular loop of wire, supporting a mass m, hangs with one end in a uniform magnetic field B pointing out of the plane of the paper. A clockwise current is set up such that i > mg/Ba, where a is the width of the loop. Then :","['(a) The weight rises due to a vertical force caused by the magnetic field and work is done on the system.', '(b) The weight do not rise due to vertical for caused by the magnetic field and work is done on the system.', '(c) The weight rises due to a vertical force caused by the magnetic field but no work is done on the system.', '(d) The weight rises due to a vertical force caused by the magnetic field and work is extracted from the magnetic field.']",,,,
JEE_Main_2013_23_Apr_Online_20,JEE_Main_2013_23_Apr_Online.pdf,"A particle of charge 16 x 10⁻¹⁹C moving with velocity 10 ms⁻¹ along x-axis enters a region where magnetic field of induction B is along the y-axis and an electric field of magnitude 10⁴Vm⁻¹ is along the negative z-axis. If the charged particle continues moving along x-axis, the magnitude of B is:","['(a) 16 x 10⁻⁵ Wb m⁻²', '(b) 2 x 10⁻⁵ Wb m⁻²', '(c) 1 x 10⁻⁵ Wb m⁻²', '(d) 4 x 10⁻⁵ Wb m⁻²']",,,,
JEE_Main_2013_23_Apr_Online_21,JEE_Main_2013_23_Apr_Online.pdf,The plot given below is of the average power delivered to an LRC circuit versus frequency. The quality factor of the circuit is :,"['(a) 5.0', '(b) 2.0', '(c) 2.5', '(d) 0.4']",,,,
JEE_Main_2013_23_Apr_Online_22,JEE_Main_2013_23_Apr_Online.pdf,Select the correct statement from the following :,"['(a) Electromagnetic waves cannot travel in vacuum.', '(b) Electromagnetic waves are longitudinal waves.', '(c) Electromagnetic waves are produced by charges moving with uniform velocity.', '(d) Electromagnetic waves carry both energy and momentum as they propagate through space.']",,,,
JEE_Main_2013_23_Apr_Online_23,JEE_Main_2013_23_Apr_Online.pdf,"This question has Statement-1 and Statement-2. Of the four choices given after the Statements, choose the one that best describes the two Statements. Statement 1: Very large size telescopes are reflecting telescopes instead of refracting telescopes. Statement 2: It is easier to provide mechanical support to large size mirrors than large size lenses.","['(a) Statement-1 is true and Statement-2 is false.', '(b) Statement-1 is false and Statement-2 is true.', '(c) Statement-1 and statement-2 are true and Statement-2 is correct explanation for statement-1.', '(d) Statements-1 and statement-2 are true and Statement-2 is not the correct explanation for statement-1.']",,,,
JEE_Main_2013_23_Apr_Online_24,JEE_Main_2013_23_Apr_Online.pdf,"A light ray falls on a square glass slab as shown in the diagram. The index of refraction of the glass, if total internal reflection is to occur at the vertical face, is equal to :","['(a) 2 + √2/2', '(b) √2', '(c) 3/√2', '(d) √3']",,,,
JEE_Main_2013_23_Apr_Online_25,JEE_Main_2013_23_Apr_Online.pdf,n identical waves each of intensity I interfere with each other. The ratio of maximum intensities if the interference is (1) coherent and (ii) incoherent is :,"['(a) n²', '(b) 1', '(c) n', '(d) n']",,,,
JEE_Main_2013_23_Apr_Online_26,JEE_Main_2013_23_Apr_Online.pdf,Electrons are accelerated through a potential difference V and protons are accelerated through a potential difference 4V. The de-Broglie wavelengths are λₑ and λₚ for electrons and protons respectively. The ratio of λₑ/λₚ is given by: (given mₑ is mass of electron and mₚ is mass of proton).,"['(a) λₑ/λₚ = √(mₚ/mₑ)', '(b) λₑ/λₚ = 1/2', '(c) λₑ/λₚ = √(4mₚ/mₑ)', '(d) λₑ/λₚ = 2√2']",,,,
JEE_Main_2013_23_Apr_Online_27,JEE_Main_2013_23_Apr_Online.pdf,"In the Bohr's model of hydrogen-like atom the force between the nucleus and the electron is modified as F = α(4 + β/r²), where β is a constant. For this atom, the radius of the nᵗʰ orbit in terms of the Bohr radius (a₀ = ε₀h²/πme²) is :","['(a) rₙ = a₀n² — β', '(b) rₙ = a₀n² + β', '(c) rₙ = a₀n² — β', '(d) rₙ = a₀n + β']",,,,
JEE_Main_2013_23_Apr_Online_28,JEE_Main_2013_23_Apr_Online.pdf,A system of four gates is set up as shown. The ‘truth table’ corresponding to this system is :,"['(a)', '(b)', '(c)', '(d)']",,,,
JEE_Main_2013_23_Apr_Online_29,JEE_Main_2013_23_Apr_Online.pdf,Which of the following statement is NOT correct?,"['(a) Ground wave signals are more stable than the sky wave signals.', '(b) The critical frequency of an ionospheric layer is the highest frequency that will be reflected back by the layer when it is vertically incident.', '(c) Electromagnetic waves of frequencies higher than about 30MHz cannot penetrate the ionosphere.', '(d) Sky wave signals in the broadcast frequency range are stronger at night than in the day time.']",,,,
JEE_Main_2013_23_Apr_Online_30,JEE_Main_2013_23_Apr_Online.pdf,Correct set up to verify Ohm's law is :,"['(a)', '(b)', '(c)', '(d)']",,,,
JEE_Main_2013_23_Apr_Online_31,JEE_Main_2013_23_Apr_Online.pdf,Number of atoms in the following samples of substances is largest in:,"['(a) 4.0 g of hydrogen', '(b) 71.0 g of chlorine', '(c) 127.0 g of iodine', '(d) 48.0 g of magnesium']",,,,
JEE_Main_2013_23_Apr_Online_32,JEE_Main_2013_23_Apr_Online.pdf,The de Broglie wavelength of a car of mass 1000 kg and velocity 36 km/hr is:,"['(a) 6.626 x 10⁻³⁴ m', '(b) 6.626 x 10⁻³⁸ m', '(c) 6.626 x 10⁻³¹ m', '(d) 6.626 x 10⁻⁴⁰ m']",,,,
JEE_Main_2013_23_Apr_Online_33,JEE_Main_2013_23_Apr_Online.pdf,"Which is the correct order of second ionization potential of C, N, O and F in the following ?","['(a) O > N > F > C', '(b) O > F > N > C', '(c) F > O > N > C', '(d) C > N > O > F']",,,,
